type,phone,F1_25,F2_25,F3_25,B1_25,B2_25,B3_25,F1_75,F2_75,F3_75,B1_75,B2_75,B3_75
matrix,cerd_a,0.000226379498273,0.002872017898097,-0.001193828952742,0.656539768585861,1.07777740227652,-6.70737277366424,0.000682674616335,-0.002510387271179,0.000735051036408,-1.80586002953094,-1.41359633530244,13.3868868709184
matrix,cerd_i,0.000172544218682,-2.5552962516106E-06,-8.24348444499936E-07,-0.012972380390684,0.002259271393783,0.001853354468197,-8.68378530569572E-05,3.10251591139313E-06,-1.79875359775126E-06,-0.000985165036471,-0.002425826858888,0.000350882921953
matrix,cerd_i,-2.5552962516106E-06,2.29898201560383E-05,-9.34098203520941E-06,0.001282250306269,0.002919168431731,-0.002641231785368,4.12040503896579E-06,-1.3659889570419E-05,3.53321569925247E-06,-0.000972783914849,-0.00210512811016,0.003555304002469
matrix,cerd_i,-8.24348444499924E-07,-9.34098203520941E-06,2.99829240726906E-05,-0.000674086654945,0.003568214114271,-0.000998148546093,2.62530353761216E-07,4.97925207681858E-06,-2.3225374758447E-05,0.001699569559536,-0.003527414814328,-0.001430236508568
matrix,cerd_i,-0.012972380390684,0.001282250306269,-0.000674086654945,11.8802574475437,-1.8096355162288,-1.1515282519981,-0.001119272204896,-0.000699065069331,0.001231475522327,-4.66682010064165,0.829275297356706,0.728470903175392
matrix,cerd_i,0.002259271393783,0.002919168431731,0.003568214114271,-1.80963551622879,9.9648946381035,-0.959558512245857,-0.000465742043181,0.000105835260197,-0.005060129385308,0.815640333243503,-4.52253681224467,0.569298225595428
matrix,cerd_i,0.001853354468197,-0.002641231785368,-0.000998148546093,-1.15152825199809,-0.959558512245852,12.6934389756877,-0.000857785243068,0.002471066875924,0.000146486527395,0.696583456223684,0.492562892741571,-5.12549078533421
matrix,cerd_i,-8.68378530569571E-05,4.12040503896578E-06,2.62530353761217E-07,-0.001119272204896,-0.000465742043181,-0.000857785243068,0.000137984449769,-5.52034550667E-06,-2.49766191201397E-06,-0.00542661778925,0.004400149233262,0.00384111470197
matrix,cerd_i,3.10251591139315E-06,-1.3659889570419E-05,4.97925207681858E-06,-0.000699065069331,0.000105835260197,0.002471066875924,-5.52034550667E-06,2.11568633210887E-05,-1.00983846282368E-05,0.001354608886375,0.002590756183112,-0.002942912844256
matrix,cerd_i,-1.7987535977513E-06,3.53321569925246E-06,-2.32253747584471E-05,0.001231475522327,-0.005060129385308,0.000146486527395,-2.49766191201398E-06,-1.00983846282368E-05,3.5273699652863E-05,-0.001530546577777,0.004640771154478,-0.000268270049437
matrix,cerd_i,-0.000985165036471,-0.000972783914849,0.001699569559536,-4.66682010064165,0.815640333243506,0.696583456223689,-0.00542661778925,0.001354608886375,-0.001530546577777,10.3906024001786,-2.48515043989096,-1.98150194542022
matrix,cerd_i,-0.002425826858888,-0.00210512811016,-0.003527414814328,0.829275297356711,-4.52253681224468,0.492562892741579,0.004400149233262,0.002590756183112,0.004640771154478,-2.48515043989095,9.9453699764108,-1.16388311107407
matrix,cerd_i,0.000350882921953,0.003555304002469,-0.001430236508568,0.728470903175389,0.569298225595427,-5.12549078533422,0.00384111470197,-0.002942912844256,-0.000268270049437,-1.98150194542021,-1.16388311107406,12.898519014949
matrix,cerd_u,0.00015587497156,-1.10928560002579E-05,-8.20142852300211E-06,-0.005863648782803,-0.005114199924831,-0.000609582533044,-9.0748681299735E-05,9.1951195367057E-07,6.9459111644037E-06,-0.003903714421986,0.003450981872319,0.000697846830419
matrix,cerd_u,-1.10928560002579E-05,1.76841522449223E-05,-5.17611500016234E-06,0.003202118731556,-0.00324446581882,-0.000363751726119,4.17996936222285E-06,-7.49084321602944E-06,2.71145862031502E-06,-0.002221088575481,-0.00041389050568,-9.96679582814159E-05
matrix,cerd_u,-8.20142852300204E-06,-5.17611500016237E-06,2.27925869179294E-05,0.00069987539857,0.002415707811115,0.001478444689832,4.05164808521028E-06,2.91944128317433E-06,-1.65568710956561E-05,0.000238840460199,-0.000598277123286,0.000149819464196
matrix,cerd_u,-0.005863648782803,0.003202118731556,0.00069987539857,12.5439285237339,-1.85829946241447,-0.934592171895285,0.001192262279697,-0.001823756846819,0.000373651860896,-5.83209382851252,0.551099113111138,0.736847880450627
matrix,cerd_u,-0.005114199924831,-0.00324446581882,0.002415707811115,-1.85829946241446,9.18184761478157,-1.17190729371737,0.005390615090695,0.001087954060696,-0.001786528399602,0.80884256638808,-3.19667162800945,0.437067942693681
matrix,cerd_u,-0.000609582533044,-0.000363751726119,0.001478444689832,-0.934592171895305,-1.17190729371737,11.8250462698971,0.000463286870597,0.001328134000794,-0.001919697355259,0.745039584433978,0.380004033926459,-5.24228915103729
matrix,cerd_u,-9.0748681299735E-05,4.17996936222282E-06,4.0516480852103E-06,0.001192262279697,0.005390615090695,0.000463286870597,0.000122514557835,-1.18043017575228E-05,-5.46266545770907E-06,-0.002072664612935,0.001520644766277,0.001568648012257
matrix,cerd_u,9.19511953670538E-07,-7.49084321602942E-06,2.91944128317432E-06,-0.001823756846819,0.001087954060696,0.001328134000794,-1.18043017575228E-05,1.9111036684827E-05,-6.22577668139793E-06,0.003046966879263,-0.001138730327606,0.000183620999506
matrix,cerd_u,6.94591116440368E-06,2.71145862031503E-06,-1.65568710956561E-05,0.000373651860896,-0.001786528399602,-0.001919697355259,-5.46266545770904E-06,-6.22577668139794E-06,2.43056312950502E-05,-0.000430406882701,0.001987124225311,-2.84196090630013E-05
matrix,cerd_u,-0.003903714421986,-0.002221088575481,0.000238840460199,-5.83209382851252,0.808842566388082,0.745039584433972,-0.002072664612935,0.003046966879263,-0.000430406882701,13.089462627255,-1.90667544476056,-2.31312085401671
matrix,cerd_u,0.003450981872319,-0.00041389050568,-0.000598277123286,0.55109911311113,-3.19667162800944,0.380004033926458,0.001520644766277,-0.001138730327606,0.001987124225311,-1.90667544476056,9.41523741527932,-1.37769337280785
matrix,cerd_u,0.000697846830419,-9.96679582814027E-05,0.000149819464196,0.736847880450645,0.43706794269368,-5.2422891510373,0.001568648012257,0.000183620999506,-2.84196090630084E-05,-2.31312085401672,-1.37769337280785,11.2778636172647
