type,phone,F1_25,F2_25,F3_25,B1_25,B2_25,B3_25,F1_75,F2_75,F3_75,B1_75,B2_75,B3_75
matrix,e˞,-0.744562004187032,-0.781542943019908,-0.00627098766820338,158.921443725885,-41.8404361658365,143.891172954053,-0.364734689683652,0.224558986570629,0.12964845332411,-146.644919139865,22.7149835206587,191.696400729869
matrix,e˞,0.000753630767862786,0.00207017922058653,-2.48174391389742E-05,-0.444305753251355,0.245351231250056,-0.364734689683654,0.00278389465793294,-0.000404582274845545,-0.000617355426214928,0.310833973659842,-0.0186864521576855,-0.606132075405906
matrix,e˞,-0.000910268660490047,-0.00174769265180535,0.000483133029184714,0.004273720458767,0.104115393766525,0.224558986570627,-0.000404582274845536,0.0018284415164705,-0.00149642294954715,-0.0489276659805923,-0.119138539813761,0.178533972267422
matrix,e˞,-0.000218809461606948,-0.000581280962990155,-0.000620123785733233,0.265380360499861,-0.399970776993122,0.129648453324118,-0.000617355426214941,-0.00149642294954713,0.00325603039965697,-0.27274872236249,0.019511947885062,0.325496021526534
matrix,e˞,0.99589993861647,0.719770366926342,0.161300856701833,-273.743649067075,31.8120751545337,-146.644919139864,0.310833973659838,-0.0489276659805954,-0.272748722362478,238.637731157696,-66.8868332472839,-269.096247759387
matrix,e˞,-0.305173610535154,0.0127238434928716,-0.0711671194181971,104.534377610348,-0.626966105079832,22.7149835206579,-0.0186864521576831,-0.119138539813761,0.0195119478850596,-66.8868332472829,59.3313428780808,47.8122529331075
matrix,e˞,-1.18978143774778,-1.14060477338377,-0.15554723102224,260.562363980931,-62.2747259806629,191.696400729868,-0.606132075405901,0.178533972267426,0.325496021526519,-269.096247759388,47.8122529331089,394.557372361382
matrix,ẽ˞,0.00325077302945674,9.93891888551437E-05,-0.000304264458355435,-0.0436633106648626,0.284216673057373,0.0353297499147906,-0.00109778965921789,-5.69829765911004E-05,0.000496700757245646,-0.296200791692885,0.0343950968993926,0.175477855977166
matrix,ẽ˞,9.93891888551456E-05,0.000494465298831298,-9.49671276501806E-05,-0.0114452575115777,-0.0495246648457982,-0.166769665327641,5.8078910111414E-06,-0.000196215115402587,5.10694591811035E-05,-0.0124928418507235,-0.00673903296067724,-0.0860677377308204
matrix,ẽ˞,-0.000304264458355435,-9.49671276501804E-05,6.37620092939387E-05,-0.00434417946012537,-0.0170812134223801,0.0332188407117758,0.000103478787106157,3.66951191316922E-05,-8.06988326543093E-05,0.0379894762473896,0.00209262452729746,0.00876981211545377
matrix,ẽ˞,-0.0436633106648632,-0.0114452575115776,-0.00434417946012529,53.9273966037077,-2.72254228497139,-27.5731885529819,0.022106316819354,0.0399661922639283,0.0214013215649076,-18.8540261650857,-13.3198307499994,-35.881154065327
matrix,ẽ˞,0.284216673057373,-0.0495246648457983,-0.01708121342238,-2.72254228497141,72.184163278827,19.7795121525502,-0.139177225833958,0.0298944546406082,0.0259018199824392,-19.8663063421389,-0.857666372103026,16.1559679545136
matrix,ẽ˞,0.03532974991479,-0.166769665327641,0.0332188407117759,-27.5731885529819,19.7795121525501,92.6774205585974,-0.0739665510022581,0.0380192710880425,-0.0587937953539969,27.1956112364546,10.4858855086446,68.9442620305328
matrix,ẽ˞,-0.00109778965921788,5.80789101114175E-06,0.000103478787106156,0.0221063168193541,-0.139177225833958,-0.0739665510022584,0.000897598889139064,-1.62626955240593E-05,9.1384562146576E-05,-0.0261883648998285,0.00516400123038101,-0.118575154000708
matrix,ẽ˞,-5.69829765911032E-05,-0.000196215115402587,3.66951191316925E-05,0.0399661922639283,0.0298944546406078,0.0380192710880426,-1.62626955240586E-05,0.000363982777490458,-0.000107006625682674,0.00715017470498363,-0.0189706228431299,-0.0238309527214848
matrix,ẽ˞,0.000496700757245649,5.10694591811025E-05,-8.06988326543095E-05,0.021401321564908,0.0259018199824398,-0.0587937953539967,9.13845621465742E-05,-0.000107006625682673,0.000326469327168208,-0.150444638490259,0.0055631071596125,-0.0435041325805578
matrix,ẽ˞,-0.296200791692885,-0.012492841850723,0.0379894762473896,-18.8540261650859,-19.8663063421389,27.1956112364545,-0.0261883648998279,0.00715017470498314,-0.150444638490259,93.7850077679667,3.55173060767091,25.1401540411383
matrix,ẽ˞,0.0343950968993928,-0.00673903296067731,0.00209262452729742,-13.3198307499994,-0.85766637210302,10.4858855086446,0.00516400123038105,-0.0189706228431299,0.00556310715961266,3.55173060767085,26.0879966931765,30.1526778641708
matrix,ẽ˞,0.175477855977166,-0.0860677377308207,0.0087698121154538,-35.8811540653271,16.1559679545136,68.9442620305329,-0.118575154000708,-0.0238309527214848,-0.0435041325805577,25.1401540411384,30.1526778641708,104.722493899858
matrix,i,0.000548762491562408,6.19719332368817E-05,-1.68339316396897E-05,0.0162120758109745,-0.0202221139472298,0.0017505134989839,-0.000407485759099774,1.83774365880712E-05,3.44809046832883E-06,-0.010578486035826,-0.00803492487432198,-0.00118231442158359
matrix,i,6.19719332368816E-05,6.41951697909014E-05,-4.70095976652234E-06,0.00194637682346794,-0.00693019059654763,-1.68303984051909E-05,-3.8980638822921E-05,-4.77488341781819E-05,3.90190787849971E-06,0.00157555179307564,0.00423815851141391,0.00432732888039564
matrix,i,-1.68339316396898E-05,-4.70095976652235E-06,2.22806957785165E-05,0.001167327783713,-0.00118822104913494,0.00071662556117879,2.67987318450937E-05,1.93505583890662E-06,-1.92667030447169E-05,0.000970345410267948,-0.00221913630954759,-0.00204147816338103
matrix,i,0.0162120758109745,0.00194637682346791,0.00116732778371303,20.6276407551191,-4.28531958223165,-1.50033050859852,-0.024878501204475,0.00127259819698277,-0.00100725007132626,-6.23223159309802,3.73557192703663,-2.45287686227944
matrix,i,-0.0202221139472298,-0.00693019059654762,-0.00118822104913494,-4.28531958223165,18.8142270848268,-1.16402421012112,0.0140041305723655,-0.00336893582288572,-0.00322574793483576,4.52516326793303,-8.53359544598094,-0.587352695299845
matrix,i,0.00175051349898402,-1.68303984051506E-05,0.00071662556117877,-1.50033050859851,-1.16402421012112,15.991547531971,-0.00883240959194865,0.00591087972477624,-0.000239266106356842,-4.04331490079627,0.226668299165022,-2.22289350773627
matrix,i,-0.000407485759099774,-3.8980638822921E-05,2.67987318450936E-05,-0.0248785012044751,0.0140041305723656,-0.0088324095919483,0.000748466087886545,6.58872998790774E-06,-2.29211997063316E-05,0.0243837058182752,0.00991181436632091,-0.00400832124556776
matrix,i,1.83774365880712E-05,-4.77488341781819E-05,1.9350558389066E-06,0.00127259819698274,-0.00336893582288569,0.00591087972477623,6.58872998790763E-06,9.64798154566699E-05,-1.17032659002234E-05,-4.21644332855593E-05,-0.00766507713932519,-0.00274587987633126
matrix,i,3.4480904683288E-06,3.9019078784997E-06,-1.92667030447169E-05,-0.00100725007132618,-0.0032257479348358,-0.000239266106356886,-2.29211997063318E-05,-1.17032659002234E-05,2.59423385952393E-05,-0.00157131203366745,0.00433289215427881,-0.000567045552911519
matrix,i,-0.010578486035826,0.00157555179307565,0.00097034541026795,-6.23223159309802,4.52516326793303,-4.04331490079627,0.0243837058182752,-4.21644332855637E-05,-0.00157131203366742,17.0878981652618,-4.78682210956223,-2.38260528426424
matrix,i,-0.008034924874322,0.00423815851141389,-0.00221913630954758,3.73557192703664,-8.53359544598095,0.226668299165017,0.00991181436632086,-0.00766507713932518,0.00433289215427879,-4.78682210956223,12.3120006531074,1.08466497663173
matrix,i,-0.0011823144215836,0.00432732888039564,-0.00204147816338104,-2.45287686227944,-0.587352695299846,-2.22289350773627,-0.00400832124556775,-0.00274587987633127,-0.000567045552911506,-2.38260528426424,1.08466497663173,12.7951562398122
matrix,ĩ,0.00239269196969639,-4.87465140056444E-05,-0.000424270882338617,0.588798424412686,0.0188769418163433,0.35564964735466,-0.00184502252180466,0.000527560510993382,0.000160277207813683,-0.0991270921621941,-0.0664382942326388,-0.284383814339889
matrix,ĩ,-4.87465140056436E-05,0.000205001797285984,-8.13159624052165E-05,-0.0710992153362076,0.0279928971479176,0.0285962525267395,-0.000180796004385907,8.02171801521235E-05,-7.46845938147049E-05,-0.0244042103682259,-0.0394379194045575,0.0138544200988824
matrix,ĩ,-0.000424270882338618,-8.13159624052164E-05,0.000210269118342746,-0.101675542840855,-0.0226305223187451,-0.121550678885476,0.000568902417096224,-0.000304225761310499,-3.33523208223303E-06,0.0407276617489313,0.0601041725941771,0.0779989865815213
matrix,ĩ,0.588798424412684,-0.0710992153362077,-0.101675542840855,305.283146319793,-13.8897341749636,92.74618971427,-0.46806759356473,0.0493466571502391,0.0607856393185114,-22.3959171402957,5.4429651410646,-87.9699290566995
matrix,ĩ,0.0188769418163435,0.0279928971479176,-0.022630522318745,-13.8897341749635,21.6881781974635,14.0132497950011,-0.0513357515399387,0.0429600889538579,-0.00959056662993748,-10.4114812686063,-19.8678008026469,-5.89773475396583
matrix,ĩ,0.35564964735466,0.0285962525267396,-0.121550678885476,92.7461897142699,14.0132497950012,119.192672342629,-0.38499943907733,0.198613865301166,0.00480544419837691,-11.9568632974999,-28.5917983542694,-72.5816767741678
matrix,ĩ,-0.00184502252180466,-0.000180796004385907,0.000568902417096224,-0.468067593564732,-0.0513357515399387,-0.38499943907733,0.00228778831217835,-0.00071890198526181,-5.64347108097421E-05,0.0954919435110475,0.0955224135308687,0.262517145550936
matrix,ĩ,0.000527560510993383,8.02171801521237E-05,-0.000304225761310499,0.0493466571502392,0.042960088953858,0.198613865301166,-0.00071890198526181,0.000639371728066997,-3.73367552259076E-05,-0.0515564490680337,-0.126600397811744,-0.12928686646913
matrix,ĩ,0.000160277207813682,-7.4684593814705E-05,-3.33523208223297E-06,0.0607856393185114,-0.00959056662993754,0.00480544419837694,-5.64347108097418E-05,-3.73367552259076E-05,7.40015550958845E-05,0.00611397403008053,0.0170096188595698,-0.00999697934546665
matrix,ĩ,-0.0991270921621944,-0.0244042103682257,0.0407276617489311,-22.3959171402959,-10.4114812686062,-11.9568632974998,0.0954919435110471,-0.0515564490680334,0.0061139740300804,34.2348163045958,10.9575753506896,16.6581882616909
matrix,ĩ,-0.0664382942326393,-0.0394379194045575,0.0601041725941771,5.44296514106443,-19.8678008026469,-28.5917983542694,0.0955224135308688,-0.126600397811744,0.0170096188595698,10.9575753506897,52.7934016974895,13.1380915942661
matrix,ĩ,-0.284383814339889,0.0138544200988824,0.0779989865815212,-87.9699290566994,-5.89773475396585,-72.5816767741677,0.262517145550935,-0.12928686646913,-0.00999697934546664,16.6581882616909,13.1380915942661,72.5144663988188
matrix,i˞,0.0053339921997437,-0.000494860621666801,1.85767006834726E-05,0.477813588622233,0.0709315857434842,0.326075935154362,0.000990113875856671,5.09222799709034E-05,1.53444315077264E-05,-0.0473193272622345,0.112758643553823,0.10412365131006
matrix,i˞,-0.00049486062166679,0.000570019176325045,-0.000102065459045565,-0.217818295530059,-0.0271444022439335,-0.243624194046608,-0.000580256311774543,-2.11502006071497E-05,4.27594097936238E-05,-0.0448063637041594,0.0554772729837215,0.071855235250888
matrix,i˞,1.8576700683476E-05,-0.000102065459045569,4.38531792750494E-05,0.00499205739818336,0.0117862923849663,0.0345983310502696,-4.31098224213329E-05,8.75084761060502E-06,-2.86460122715115E-05,0.00374115523389638,-0.0302832031409855,-0.0214802549224354
matrix,i˞,0.477813588622228,-0.21781829553006,0.00499205739818144,179.867672089847,11.6357479296451,138.995143942203,0.586822321670139,-0.0767552576848201,0.00856120698152307,44.6601658011864,9.41009746216614,-7.50872341684654
matrix,i˞,0.070931585743485,-0.0271444022439353,0.0117862923849664,11.6357479296462,19.799337193683,16.8297418451071,0.0106822132563349,-0.020045282103943,-0.0107483109156361,13.0175306149654,-7.86610380599234,1.43765407418382
matrix,i˞,0.326075935154361,-0.243624194046612,0.0345983310502682,138.995143942205,16.8297418451065,147.190597909679,0.430434014824693,-0.0660523400434227,-0.0137470013005102,37.6678552101414,-22.370908370507,-28.1335352329164
matrix,i˞,0.000990113875856644,-0.000580256311774535,-4.31098224213402E-05,0.586822321670134,0.0106822132563331,0.430434014824683,0.00396903163656658,-8.49022545706607E-05,6.34267298914024E-06,0.310183386933269,-0.0153523232106037,-0.0125130293023067
matrix,i˞,5.09222799709052E-05,-2.11502006071503E-05,8.75084761060593E-06,-0.0767552576848197,-0.0200452821039425,-0.0660523400434217,-8.49022545706611E-05,0.000306468708817893,-2.32863628528407E-05,-0.0519992257337101,-0.0294511186297297,-0.0154024065147247
matrix,i˞,1.53444315077213E-05,4.27594097936278E-05,-2.86460122715118E-05,0.00856120698152055,-0.0107483109156363,-0.0137470013005123,6.34267298913184E-06,-2.32863628528396E-05,2.92210040278145E-05,-0.00880434973694059,0.0265867598557226,0.0113162783446551
matrix,i˞,-0.0473193272622373,-0.0448063637041592,0.00374115523389597,44.6601658011862,13.0175306149651,37.6678552101409,0.31018338693327,-0.0519992257337103,-0.00880434973694003,67.2062624677137,-0.337252888257905,4.72951729316646
matrix,i˞,0.11275864355382,0.0554772729837247,-0.0302832031409857,9.41009746216432,-7.86610380599252,-22.3709083705085,-0.01535232321061,-0.0294511186297285,0.0265867598557225,-0.337252888258334,48.4777370702337,26.4131779030758
matrix,i˞,0.104123651310058,0.0718552352508893,-0.0214802549224352,-7.50872341684719,1.43765407418398,-28.1335352329168,-0.0125130293023103,-0.0154024065147243,0.0113162783446547,4.72951729316635,26.4131779030755,26.0627640729423
matrix,ĩ˞,0.00642125016820247,0.00248363769252098,-0.000355785708690244,0.634774444774224,-0.601272261164786,-0.812665003676761,0.00513549331076348,-0.00102162658029047,0.00132157945337181,0.0454456472311215,1.09296524523834,0.125205998951833
matrix,ĩ˞,0.00248363769252098,0.00124634234376643,-9.87716428639918E-05,0.279715485245966,-0.329467543906366,-0.442354889236336,0.00242278145962785,-0.000447435968716201,0.000566149857969393,-0.0217866305269472,0.452963943493342,0.0931757803660377
matrix,ĩ˞,-0.000355785708690238,-9.87716428639896E-05,9.66895772662761E-05,-0.130366133330004,0.0352969893580001,0.0845761954818223,-0.000271603285637043,3.9325707232835E-05,-9.44841764072806E-05,-0.0365627035261967,-0.105486880672523,-0.00883481657712249
matrix,ĩ˞,0.634774444774218,0.279715485245962,-0.130366133330004,351.254740207279,-132.284068722313,-224.643226456931,0.774758498908796,-0.179509722998128,0.222223056463978,34.0447914368578,179.234558786273,10.4407565971629
matrix,ĩ˞,-0.601272261164783,-0.329467543906365,0.0352969893580006,-132.284068722314,133.805163020685,164.816513368309,-0.663778090393624,0.119115312062184,-0.167708550479648,-2.71500106425862,-136.222736416575,-27.4673643934307
matrix,ĩ˞,-0.812665003676756,-0.442354889236333,0.084576195481823,-224.643226456931,164.816513368308,296.756454646958,-0.698888081550565,0.123509705734377,-0.225393988855357,-21.8218020831795,-195.598606699099,-61.7173306043848
matrix,ĩ˞,0.00513549331076349,0.00242278145962785,-0.000271603285637048,0.774758498908803,-0.663778090393627,-0.698888081550572,0.00683959666838774,-0.00123481550721188,0.00127585780574565,0.0352927325836824,0.986633566778037,0.0961987220350701
matrix,ĩ˞,-0.00102162658029047,-0.000447435968716203,3.93257072328362E-05,-0.179509722998129,0.119115312062185,0.123509705734378,-0.00123481550721189,0.000362985048888477,-0.000274747639496408,0.0113737243350681,-0.16598722360325,0.00311547221935402
matrix,ĩ˞,0.00132157945337181,0.000566149857969392,-9.44841764072816E-05,0.222223056463979,-0.167708550479649,-0.225393988855358,0.00127585780574565,-0.000274747639496406,0.000325425201281842,0.0132236454889132,0.252907964246632,0.0251928433057931
matrix,ĩ˞,0.0454456472311194,-0.0217866305269482,-0.0365627035261967,34.0447914368576,-2.71500106425838,-21.8218020831793,0.0352927325836802,0.0113737243350685,0.0132236454889127,40.6055966777424,28.2102476548254,-0.671418654827943
matrix,ĩ˞,1.09296524523834,0.452963943493341,-0.105486880672523,179.234558786273,-136.222736416575,-195.598606699099,0.986633566778031,-0.165987223603249,0.252907964246631,28.2102476548258,234.701798673761,37.5965819262834
matrix,ĩ˞,0.125205998951832,0.0931757803660372,-0.00883481657712256,10.4407565971629,-27.4673643934307,-61.7173306043847,0.0961987220350688,0.0031154722193543,0.0251928433057929,-0.671418654827909,37.5965819262833,42.3193706961302
matrix,o,0.000778034094068131,5.43297128991399E-05,-4.42821354969099E-05,0.0478528344284836,-0.0709491678193316,-0.0108852953029414,-0.000320509611721142,-2.24105338077257E-05,1.9420711277433E-05,0.0334952050343446,-0.021228624623079,-0.025236993883539
matrix,o,5.43297128991399E-05,0.000319060352379174,-2.28508921922971E-05,0.0432847132947988,0.0025081517705313,-9.82792303524635E-05,0.00017294542830785,-8.72198030239256E-05,1.08733446982973E-05,0.0447148158529646,-0.0110426147513645,-0.0118607277593951
matrix,o,-4.42821354969099E-05,-2.28508921922971E-05,3.20092498815335E-05,-0.00617968875732403,0.013026914855375,-0.0011457303159279,2.36023909096046E-05,6.79340349382555E-06,-1.11687263887516E-05,-0.0112425281884532,0.0129257201790478,-0.00164073993879636
matrix,o,0.0478528344284836,0.0432847132947988,-0.00617968875732404,56.548982287731,-5.07480148307614,-9.7972734789717,-0.0334263219231385,0.00416587090999973,0.0060622586409569,-0.494484665888451,1.65449637457884,3.95200986061818
matrix,o,-0.0709491678193316,0.00250815177053127,0.013026914855375,-5.07480148307613,23.0048068511546,-0.160995439276933,0.0684321904432306,-0.000114146083333829,-0.00486855297654371,-0.318425552272624,10.0745218100053,-0.582450389048561
matrix,o,-0.0108852953029413,-0.0000982792303524,-0.0011457303159279,-9.79727347897165,-0.160995439276915,21.0725643877028,0.0407520404615659,-0.0198352077574869,-0.00365089902899875,-0.455467351792192,-4.3737738241168,-3.81415313073733
matrix,o,-0.000320509611721141,0.00017294542830785,2.36023909096046E-05,-0.0334263219231384,0.0684321904432306,0.0407520404615659,0.000908864840147126,-0.000164644184381159,-1.30036660553311E-05,0.046486928465833,-0.00357077595205329,-0.0290301485310657
matrix,o,-2.24105338077259E-05,-8.72198030239257E-05,6.79340349382557E-06,0.00416587090999963,-0.000114146083333815,-0.0198352077574868,-0.000164644184381159,8.87598799020089E-05,2.08561294936461E-07,-0.0159806889212735,0.0112690530656335,0.00529162444566431
matrix,o,1.9420711277433E-05,1.08733446982973E-05,-1.11687263887516E-05,0.00606225864095693,-0.00486855297654371,-0.00365089902899875,-1.30036660553311E-05,2.0856129493648E-07,1.09011736728608E-05,0.000832490879825611,-0.00252687946433416,0.00279733671618471
matrix,o,0.0334952050343448,0.0447148158529646,-0.0112425281884532,-0.494484665888409,-0.318425552272621,-0.455467351792206,0.0464869284658329,-0.0159806889212735,0.000832490879825617,30.6857381456266,-10.5646809947675,-8.38219011651061
matrix,o,-0.0212286246230789,-0.0110426147513645,0.0129257201790478,1.65449637457883,10.0745218100053,-4.3737738241168,-0.00357077595205332,0.0112690530656335,-0.00252687946433416,-10.5646809947675,31.6247221176906,-3.04961322194353
matrix,o,-0.0252369938835391,-0.0118607277593951,-0.00164073993879635,3.95200986061817,-0.582450389048551,-3.81415313073733,-0.0290301485310657,0.00529162444566431,0.00279733671618471,-8.38219011651061,-3.04961322194353,24.8835526028531
matrix,õ,0.00123821935056708,-0.000165567978665651,-3.41299987421047E-06,-0.0486954800327197,-0.0524021825838573,0.0346908318991879,-0.000415009440977882,-5.48701964297067E-05,4.27045330837684E-05,-0.0173751751678404,0.0147713569645089,-0.056172771215513
matrix,õ,-0.000165567978665651,0.000189823077866138,2.26987689907169E-05,0.0104689347263506,0.0264062248070422,-0.0193154396286992,1.52713778165159E-05,-8.26136652326749E-06,-2.70615015587046E-05,0.00716319422687738,-0.0291666464267611,0.0315368610537523
matrix,õ,-3.41299987421035E-06,2.2698768990717E-05,4.68120688428218E-05,-0.0109093629484857,-0.00487376081816153,-0.0110757439660237,9.20531020880265E-05,-4.0337849797282E-06,-2.81616917971594E-05,-0.00631395439998243,-0.00208422670205457,-0.00194667871839498
matrix,õ,-0.0486954800327192,0.0104689347263506,-0.0109093629484858,30.7404045578001,0.213353916743935,-0.882669685755488,-0.0217532144217638,-0.0102721734464245,0.00253217957470532,-9.19340774129568,1.62660742282731,4.36006114211163
matrix,õ,-0.0524021825838572,0.0264062248070422,-0.00487376081816161,0.213353916743909,20.8302735645913,-6.66972416857217,-0.00970784186364888,0.00613860336173826,-0.00112122544041905,4.72878036313753,-4.93245045786848,4.3755417693457
matrix,õ,0.0346908318991873,-0.0193154396286993,-0.0110757439660237,-0.882669685755479,-6.66972416857216,28.7808960356419,-0.0300609209080943,0.00308892597237462,0.00838811998716751,1.19629177472272,4.59101812667055,0.149094313442416
matrix,õ,-0.000415009440977881,1.52713778165156E-05,9.20531020880266E-05,-0.0217532144217634,-0.00970784186364914,-0.0300609209080943,0.000834908121792771,3.99836909242256E-06,-2.02860556753061E-05,0.0128611307015532,0.00977920943394221,-0.0081999698551986
matrix,õ,-5.48701964297074E-05,-8.26136652326731E-06,-4.03378497972822E-06,-0.0102721734464246,0.00613860336173845,0.00308892597237452,3.9983690924229E-06,0.000106024465727796,-1.25418681351491E-05,-0.00803113207418532,0.00146341638688244,0.00267107807575521
matrix,õ,4.27045330837678E-05,-2.70615015587044E-05,-2.81616917971594E-05,0.00253217957470546,-0.00112122544041902,0.00838811998716734,-2.0286055675306E-05,-1.25418681351492E-05,5.03366853389453E-05,0.01007411641823,0.0012625045876984,-0.00989335153104197
matrix,õ,-0.0173751751678405,0.00716319422687726,-0.00631395439998239,-9.19340774129569,4.72878036313743,1.19629177472274,0.0128611307015535,-0.00803113207418539,0.01007411641823,27.4341029783008,-9.39643362349487,-0.00120570707761168
matrix,õ,0.014771356964509,-0.0291666464267611,-0.0020842267020546,1.62660742282732,-4.93245045786847,4.59101812667055,0.00977920943394196,0.00146341638688246,0.00126250458769844,-9.39643362349488,17.1530736493808,-8.40366152963975
matrix,õ,-0.0561727712155131,0.0315368610537523,-0.00194667871839496,4.36006114211159,4.37554176934568,0.149094313442446,-0.00819996985519842,0.00267107807575523,-0.00989335153104199,-0.00120570707759533,-8.40366152963976,24.7849476553143
matrix,o˞,0.00423641804479262,-0.000391144386252143,5.33659052542415E-05,-0.201198680516116,-0.159137171005719,0.047632374278537,-0.00130457166559247,0.000802671705998549,0.00060325156545673,0.0493457353656997,-0.0519588058038448,-0.190078404565383
matrix,o˞,-0.000391144386252143,0.00024827127140742,1.06289577027256E-05,0.0156004497157415,-0.0128698996655863,-0.0654791769370656,0.000191654114547746,-5.59155864748504E-05,-9.76673161767541E-05,-0.0343872145924267,0.0422903282488896,0.00689355516730545
matrix,o˞,5.33659052542416E-05,1.06289577027256E-05,6.60804704804545E-05,-0.0405667756762715,-0.0208525304550073,-0.00827129479769313,-0.000166015042365644,8.94668274832702E-06,1.05390706819271E-05,-0.0105571761540356,0.0392306472410724,-0.019400887258987
matrix,o˞,-0.201198680516117,0.0156004497157415,-0.0405667756762715,93.1338422261741,30.9268588585489,2.50756261832202,0.149996155684797,-0.094931811486187,-0.056500520394559,-11.4701136146461,-31.8723903523765,49.8276441012624
matrix,o˞,-0.159137171005719,-0.0128698996655862,-0.0208525304550073,30.926858858549,44.5361385427547,4.16960824727824,0.068060196417871,-0.0485046348572571,-0.0451801552303496,16.1819090270924,-44.6734705109342,32.2502353005197
matrix,o˞,0.0476323742785364,-0.0654791769370656,-0.00827129479769313,2.50756261832201,4.16960824727826,28.3447094868876,-0.018686563141119,0.000183133475417019,0.0174389437474872,9.43448860629254,-5.80084216418735,-6.60834476124316
matrix,o˞,-0.00130457166559247,0.000191654114547746,-0.000166015042365644,0.149996155684798,0.068060196417871,-0.0186865631411191,0.0014337034518347,-0.000121299940510801,-0.000232035322203648,0.0125409179874672,-0.0254802449199558,0.0617209364910049
matrix,o˞,0.000802671705998549,-5.59155864748505E-05,8.94668274832692E-06,-0.0949318114861867,-0.048504634857257,0.000183133475417194,-0.0001212999405108,0.000302805894254224,0.00013841283051903,0.0316807538702337,0.022161410359827,-0.0895758635631346
matrix,o˞,0.00060325156545673,-9.76673161767543E-05,1.05390706819271E-05,-0.056500520394559,-0.0451801552303496,0.0174389437474873,-0.000232035322203647,0.00013841283051903,0.000221760017894975,0.0158897577270216,0.022892626537346,-0.05521479173311
matrix,o˞,0.0493457353656994,-0.0343872145924267,-0.0105571761540357,-11.470113614646,16.1819090270923,9.43448860629255,0.0125409179874675,0.0316807538702337,0.0158897577270215,34.7419467258445,-22.566253827813,-8.55787943209213
matrix,o˞,-0.0519588058038447,0.0422903282488897,0.0392306472410724,-31.8723903523764,-44.6734705109342,-5.80084216418735,-0.0254802449199557,0.0221614103598269,0.022892626537346,-22.566253827813,76.7910835150369,-39.2371450452833
matrix,o˞,-0.190078404565382,0.00689355516730543,-0.019400887258987,49.8276441012625,32.2502353005197,-6.60834476124318,0.0617209364910045,-0.0895758635631346,-0.05521479173311,-8.5578794320921,-39.2371450452834,55.7900512484445
matrix,õ˞,0.0133512962828808,0.00199552415367655,-0.00190136632311213,-0.734544937619105,-0.0414077787597385,-1.58204023190806,-0.00888761581285747,0.0033132094725207,-0.00539501211882842,2.07739655843513,-1.86953779168535,0.926941692985262
matrix,õ˞,0.00199552415367654,0.00085261729698747,-0.000600019465822456,-0.273042742072258,-0.287517984031879,-0.354723478927812,-0.000238578727223877,-0.0004253628506857,-0.000775760510939757,0.185252391207896,-0.154338532821213,0.220129016154957
matrix,õ˞,-0.00190136632311212,-0.000600019465822455,0.000677508584301601,0.250234911515083,0.156963419425904,0.303507256037894,0.000602752196428284,0.000144995670388881,0.00081355178770941,-0.205896306392298,0.118341862509362,-0.174638245249346
matrix,õ˞,-0.734544937619105,-0.273042742072259,0.250234911515084,215.554204475801,82.389328142393,150.140075431318,0.526124187404261,0.0798920290888407,0.438052330660547,-97.3288599946234,104.487011855397,-81.4229270625881
matrix,õ˞,-0.0414077787597317,-0.287517984031878,0.156963419425903,82.3893281423928,168.971612885997,60.8529828904705,-0.657978877273271,0.528290794158797,0.0120373641003034,63.3314571985193,-93.3160184120799,-27.0249092901134
matrix,õ˞,-1.58204023190806,-0.354723478927814,0.303507256037895,150.140075431318,60.8529828904715,250.075359718662,0.889105483875839,-0.229117956069216,0.736089346002056,-246.705475183033,221.914868780173,-149.925759473883
matrix,õ˞,-0.00888761581285752,-0.000238578727223892,0.000602752196428299,0.526124187404263,-0.657978877273267,0.889105483875848,0.0115914467682791,-0.00440594657038916,0.0036301318248425,-1.63722431457362,1.83335268601561,-0.603754263606473
matrix,õ˞,0.00331320947252073,-0.000425362850685691,0.000144995670388875,0.0798920290888415,0.528290794158794,-0.229117956069221,-0.00440594657038916,0.00299852709811931,-0.00150393883108196,0.916811670405785,-0.936942220363723,0.222130310070317
matrix,õ˞,-0.00539501211882843,-0.000775760510939762,0.000813551787709415,0.438052330660546,0.0120373641003063,0.736089346002058,0.00363013182484248,-0.00150393883108195,0.0028911155237958,-1.02699110073355,0.865087296996275,-0.387559990990154
matrix,õ˞,2.07739655843513,0.185252391207899,-0.205896306392301,-97.3288599946238,63.3314571985176,-246.705475183034,-1.63722431457361,0.916811670405781,-1.02699110073355,461.693134787384,-412.616513020774,159.614702313193
matrix,õ˞,-1.86953779168536,-0.154338532821217,0.118341862509366,104.487011855397,-93.3160184120785,221.914868780175,1.83335268601561,-0.936942220363721,0.865087296996279,-412.616513020776,481.01730667784,-161.885352671577
matrix,õ˞,0.926941692985264,0.220129016154959,-0.174638245249347,-81.4229270625876,-27.0249092901141,-149.925759473884,-0.603754263606469,0.222130310070314,-0.387559990990154,159.614702313193,-161.885352671576,142.080911316176
matrix,u,0.00115285535061092,0.000117375462146299,6.93795273681606E-05,0.0164803432089684,-0.0365399187860454,-0.0616787215623404,-0.000294889565262957,-8.37246272083426E-05,4.64931619364956E-05,-0.00228067585964115,0.0353472415721178,-0.0145306691441694
