type,phone,F1_25,F2_25,F3_25,B1_25,B2_25,B3_25,F1_75,F2_75,F3_75,B1_75,B2_75,B3_75
matrix,áá,-0.0110581970680034,0.00811253974254183,-1.88602915352167E-05,19.3527731832999,-2.54460489196117,-0.820716288445595,-0.00662597593268728,-0.00314385801161382,8.32299925036393E-05,-3.69726839507056,2.84732674704316,-1.19603997622905
matrix,áá,0.00290711365678083,-0.00555352906570572,0.00257287872346983,-2.54460489196117,13.4200907348353,-2.0897019184702,0.0105635429591175,0.00136472245428306,-0.00370236970016773,0.132808907798969,-6.90627365587183,2.73069647069267
matrix,áá,-0.000810497797685799,-0.00424323605101396,-0.0041074610693443,-0.820716288445648,-2.08970191847024,15.3556006785837,0.0018349441704961,0.00318765194354909,0.00326558634799765,-1.95464949105471,0.622491156806107,-8.06457588207061
matrix,áá,-0.000153378957692454,-3.5463725882544E-07,-1.68360653980115E-06,-0.006625975932687,0.0105635429591177,0.00183494417049688,0.000266883567624463,-4.49437784701079E-05,-1.33755804140601E-06,-0.019082352618788,0.000649020032992201,0.00102815269353117
matrix,áá,2.68778207141801E-05,-3.39795635688466E-05,2.30132952402253E-06,-0.00314385801161449,0.00136472245428264,0.0031876519435484,-4.49437784701081E-05,7.13012503637788E-05,-6.62305907860892E-06,0.00899964724691523,-0.0106721673310498,-0.00677770139299031
matrix,áá,-9.75765782163321E-06,6.07242098583087E-06,-1.6931897064329E-05,8.32299925036425E-05,-0.00370236970016781,0.003265586347998,-1.33755804140612E-06,-6.62305907860886E-06,2.31875776219721E-05,-0.000853478083938756,0.00181664599117193,-0.00431940832737616
matrix,áá,0.0116393966023845,-0.000766993062536093,0.000402116712752567,-3.69726839507052,0.132808907798994,-1.95464949105475,-0.0190823526187879,0.0089996472469151,-0.000853478083938781,14.7694735160701,-2.54389948362225,-0.95789467602749
matrix,áá,0.00542659464086425,0.00691883362121456,-0.00143781073695436,2.84732674704329,-6.90627365587182,0.622491156806169,0.000649020032992204,-0.0106721673310501,0.00181664599117189,-2.54389948362225,18.5768590806603,-6.0752662986057
matrix,áá,-0.00508632220632135,0.000681250877124075,0.00293293865251186,-1.19603997622897,2.73069647069272,-8.06457588207045,0.00102815269353157,-0.00677770139299041,-0.0043194083273759,-0.957894676027634,-6.07526629860569,22.6354245886137
matrix,é,0.000269482109347645,9.03048599627199E-06,2.86411798866288E-06,-0.000540080631493453,0.00323118625058359,0.0019459632468541,-8.46465460942453E-05,-3.4715774222609E-05,1.04235572517883E-06,0.00259632314744288,0.00125184916019714,0.00327434331627079
matrix,é,9.03048599627201E-06,4.74664661046247E-05,-8.07778192376397E-06,0.000633258241676507,-0.00335810131654792,-0.00269917308571956,-4.4796614943126E-06,-3.53770329696076E-05,1.59983491879955E-06,-0.00111580026795772,0.00142605761458405,0.00750855068889315
matrix,é,2.86411798866278E-06,-8.07778192376399E-06,2.55007290382714E-05,0.000661683930156392,0.00204074267778242,-0.00401195854547778,3.28471560463461E-06,-3.38281701824823E-06,-1.88774087950141E-05,-0.000132366734721545,-0.00251406090817175,0.00279841438362432
matrix,é,-0.000540080631493401,0.000633258241676497,0.00066168393015638,9.54657363492394,-0.606587475941809,-0.457108460071174,-0.00560269795281835,0.0016322273232195,-0.00157203871307397,-2.66492034679395,1.227902382615,0.316544103180927
matrix,é,0.00323118625058347,-0.00335810131654797,0.00204074267778244,-0.606587475941804,12.2488705171951,-1.79096668909052,-0.0189813598907072,0.00481703560851205,-0.0035983731416383,0.596651845659884,-6.72641365506309,1.54879303195055
matrix,é,0.00194596324685388,-0.00269917308571981,-0.00401195854547781,-0.457108460071174,-1.79096668909051,15.5250126887705,0.00490364724175036,0.0022711680331388,0.00377807715074434,-0.0166421386579768,1.3850159200358,-9.04858421755931
matrix,é,-8.46465460942455E-05,-4.47966149431265E-06,3.28471560463472E-06,-0.00560269795281834,-0.0189813598907072,0.00490364724175035,0.000224086940899341,-1.16371369926113E-05,-2.93740199863412E-06,-0.00277018744590932,-0.00604761229797517,0.0122131797351142
matrix,é,-3.47157742226093E-05,-3.53770329696076E-05,-3.38281701824813E-06,0.00163222732321949,0.00481703560851192,0.00227116803313795,-1.16371369926114E-05,6.21241211835539E-05,-5.68668814543176E-06,0.00436839232255978,-0.00207232484423973,-0.0099128699147338
matrix,é,1.04235572517889E-06,1.59983491879948E-06,-1.88774087950142E-05,-0.00157203871307396,-0.00359837314163828,0.00377807715074454,-2.93740199863425E-06,-5.68668814543159E-06,2.69631311770604E-05,-0.00288199824272387,0.00348908655712406,-0.00398244870199
matrix,é,0.00259632314744291,-0.00111580026795773,-0.000132366734721531,-2.66492034679395,0.596651845659889,-0.0166421386579935,-0.0027701874459093,0.00436839232255978,-0.00288199824272391,9.37326698164275,-1.74190909977738,-2.17476522019166
matrix,é,0.00125184916019721,0.00142605761458409,-0.0025140609081718,1.227902382615,-6.7264136550631,1.3850159200358,-0.00604761229797514,-0.00207232484423974,0.00348908655712404,-1.74190909977738,15.48763998335,-4.04876130139812
matrix,é,0.00327434331627077,0.00750855068889326,0.00279841438362444,0.316544103180915,1.54879303195059,-9.0485842175592,0.0122131797351142,-0.00991286991473407,-0.00398244870198982,-2.17476522019168,-4.04876130139813,17.9461028490646
matrix,í,0.000588794539025342,-3.90877457172876E-05,8.20312651987087E-06,-0.00501550978089438,0.00961258912186675,0.0170898057228403,-0.000408013727079502,7.81874799604168E-06,5.87902062610091E-07,-0.00887578742536347,-0.0134240058121697,0.00525431280301149
matrix,í,-3.90877457172876E-05,8.2501063053314E-05,-5.95889271268215E-06,-0.0021011364845336,-0.00323896533442319,-0.00587822903344895,-1.61826644407938E-05,-5.53934423303642E-05,-2.93046401478002E-06,0.00607067802715717,-0.00530209267150887,-0.000113410461837438
matrix,í,8.20312651987118E-06,-5.95889271268212E-06,1.44757249096889E-05,-0.0025113090683719,0.00245196975220152,-0.000706132097275321,-9.44162193238135E-06,4.70200601370439E-06,-1.33132554410486E-05,-0.00131248136696848,-0.00144969743867804,4.17996537932486E-05
matrix,í,-0.0050155097808944,-0.00210113648453362,-0.0025113090683719,10.1645987831036,-1.73956177389457,1.18583911556657,0.0205960198268028,-0.00104111792134539,0.000380009182752396,-4.1999827594024,-0.673368458298149,-0.294135591037338
matrix,í,0.00961258912186681,-0.00323896533442309,0.00245196975220153,-1.73956177389458,14.5149450497449,-1.71924974342565,-0.0158180026906159,0.00151549601264643,-0.000516462193194483,-0.164732496085817,-6.14246402951964,0.479648271095694
matrix,í,0.0170898057228403,-0.00587822903344898,-0.000706132097275324,1.18583911556657,-1.71924974342565,14.127796937496,0.00304503938126025,0.00443241440148076,-0.0027367500676259,0.371823441272679,1.76539270353816,-5.55166941761744
matrix,í,-0.000408013727079502,-1.61826644407939E-05,-9.44162193238103E-06,0.0205960198268028,-0.0158180026906158,0.0030450393812603,0.000551005193905187,-8.15692582953338E-06,4.11944325721738E-06,-0.00835881059307364,0.0210659261422912,-0.00724354293558907
matrix,í,7.81874799604177E-06,-5.53934423303642E-05,4.70200601370439E-06,-0.0010411179213454,0.00151549601264638,0.00443241440148075,-8.15692582953354E-06,5.61806021016523E-05,-5.92385583046209E-06,-0.000597810766173653,0.00143927271278895,1.74483514446818E-05
matrix,í,5.87902062609606E-07,-2.93046401478002E-06,-1.33132554410486E-05,0.0003800091827524,-0.000516462193194478,-0.0027367500676259,4.1194432572178E-06,-5.92385583046209E-06,2.37172326655531E-05,-0.00133818177654289,0.00295977048438474,0.00122320625600931
matrix,í,-0.00887578742536354,0.00607067802715718,-0.00131248136696848,-4.19998275940239,-0.164732496085822,0.371823441272682,-0.00835881059307361,-0.000597810766173661,-0.00133818177654289,12.4898791351892,-1.48240300979122,0.774242098075454
matrix,í,-0.0134240058121697,-0.00530209267150886,-0.00144969743867803,-0.67336845829815,-6.14246402951964,1.76539270353817,0.0210659261422912,0.00143927271278894,0.00295977048438472,-1.48240300979122,12.3306009672069,-2.10586760997285
matrix,í,0.00525431280301148,-0.000113410461837433,4.17996537932378E-05,-0.294135591037338,0.479648271095696,-5.55166941761744,-0.00724354293558905,1.74483514446786E-05,0.00122320625600932,0.774242098075456,-2.10586760997285,15.4096813060767
matrix,ií,0.000588794539025342,-3.90877457172876E-05,8.20312651987087E-06,-0.00501550978089438,0.00961258912186675,0.0170898057228403,-0.000408013727079502,7.81874799604168E-06,5.87902062610091E-07,-0.00887578742536347,-0.0134240058121697,0.00525431280301149
matrix,ií,-3.90877457172876E-05,8.2501063053314E-05,-5.95889271268215E-06,-0.0021011364845336,-0.00323896533442319,-0.00587822903344895,-1.61826644407938E-05,-5.53934423303642E-05,-2.93046401478002E-06,0.00607067802715717,-0.00530209267150887,-0.000113410461837438
matrix,ií,8.20312651987118E-06,-5.95889271268212E-06,1.44757249096889E-05,-0.0025113090683719,0.00245196975220152,-0.000706132097275321,-9.44162193238135E-06,4.70200601370439E-06,-1.33132554410486E-05,-0.00131248136696848,-0.00144969743867804,4.17996537932486E-05
matrix,ií,-0.0050155097808944,-0.00210113648453362,-0.0025113090683719,10.1645987831036,-1.73956177389457,1.18583911556657,0.0205960198268028,-0.00104111792134539,0.000380009182752396,-4.1999827594024,-0.673368458298149,-0.294135591037338
matrix,ií,0.00961258912186681,-0.00323896533442309,0.00245196975220153,-1.73956177389458,14.5149450497449,-1.71924974342565,-0.0158180026906159,0.00151549601264643,-0.000516462193194483,-0.164732496085817,-6.14246402951964,0.479648271095694
matrix,ií,0.0170898057228403,-0.00587822903344898,-0.000706132097275324,1.18583911556657,-1.71924974342565,14.127796937496,0.00304503938126025,0.00443241440148076,-0.0027367500676259,0.371823441272679,1.76539270353816,-5.55166941761744
matrix,ií,-0.000408013727079502,-1.61826644407939E-05,-9.44162193238103E-06,0.0205960198268028,-0.0158180026906158,0.0030450393812603,0.000551005193905187,-8.15692582953338E-06,4.11944325721738E-06,-0.00835881059307364,0.0210659261422912,-0.00724354293558907
matrix,ií,7.81874799604177E-06,-5.53934423303642E-05,4.70200601370439E-06,-0.0010411179213454,0.00151549601264638,0.00443241440148075,-8.15692582953354E-06,5.61806021016523E-05,-5.92385583046209E-06,-0.000597810766173653,0.00143927271278895,1.74483514446818E-05
matrix,ií,5.87902062609606E-07,-2.93046401478002E-06,-1.33132554410486E-05,0.0003800091827524,-0.000516462193194478,-0.0027367500676259,4.1194432572178E-06,-5.92385583046209E-06,2.37172326655531E-05,-0.00133818177654289,0.00295977048438474,0.00122320625600931
matrix,ií,-0.00887578742536354,0.00607067802715718,-0.00131248136696848,-4.19998275940239,-0.164732496085822,0.371823441272682,-0.00835881059307361,-0.000597810766173661,-0.00133818177654289,12.4898791351892,-1.48240300979122,0.774242098075454
matrix,ií,-0.0134240058121697,-0.00530209267150886,-0.00144969743867803,-0.67336845829815,-6.14246402951964,1.76539270353817,0.0210659261422912,0.00143927271278894,0.00295977048438472,-1.48240300979122,12.3306009672069,-2.10586760997285
matrix,ií,0.00525431280301148,-0.000113410461837433,4.17996537932378E-05,-0.294135591037338,0.479648271095696,-5.55166941761744,-0.00724354293558905,1.74483514446786E-05,0.00122320625600932,0.774242098075456,-2.10586760997285,15.4096813060767
matrix,ɨ́,0.000557604910453981,1.37473624842045E-05,-6.3274741647182E-07,-0.0056480847863869,-0.00235018533015058,-0.00275357825788415,-0.000312553924827603,-1.67416692946188E-05,-7.06861944608274E-06,-0.00481653726040059,0.00162972726908483,0.0113189452452282
matrix,ɨ́,1.37473624842044E-05,0.000117014385548321,-7.57472939906896E-06,0.0031021578309808,0.00602598845402136,-0.00194705244743357,-2.6226477563622E-05,-0.000101968782610955,1.1745247505787E-05,-0.000656013055990692,-0.00469181656129108,0.00196434826010275
matrix,ɨ́,-6.32747416471714E-07,-7.57472939906907E-06,4.90091474063753E-05,-0.00227037776610089,0.00258787310054805,-0.00664607359065891,7.22124518650529E-06,7.71508108411257E-06,-4.77516853743666E-05,0.00292159681392936,-0.00345996976211571,0.00616582835666627
matrix,ɨ́,-0.00564808478638692,0.00310215783098033,-0.0022703777661009,9.12788265494777,-0.29377786493302,-1.61855920394948,0.0013736601658012,-0.00143462753841206,0.00513495888638664,-1.94479010344594,-0.0938150784244581,-0.892845218884335
matrix,ɨ́,-0.00235018533015044,0.00602598845402122,0.00258787310054804,-0.29377786493302,12.4325382619449,-2.95382958614804,0.0042369368900973,5.72659979613159E-06,-0.00633415791427048,0.388952712405355,-4.89822289165124,2.2725292843822
matrix,ɨ́,-0.00275357825788448,-0.00194705244743303,-0.00664607359065889,-1.61855920394948,-2.95382958614804,12.5847705272777,0.00228653111198567,-0.00206872891353153,0.00557605769727789,-0.737015376032548,3.30924984357152,-5.24402720979893
matrix,ɨ́,-0.000312553924827602,-2.62264775636224E-05,7.22124518650527E-06,0.00137366016580045,0.00423693689009715,0.0022865311119861,0.000553737458273882,-1.82946848528887E-05,-2.57387871508508E-05,0.00143334677333765,-0.0104618226756631,0.00753652552325831
matrix,ɨ́,-1.67416692946185E-05,-0.000101968782610955,7.7150810841126E-06,-0.00143462753841253,5.72659979630091E-06,-0.00206872891353121,-1.82946848528887E-05,0.000139295466354339,-2.13574390632664E-05,0.000546166753071859,-0.000477069469145234,-2.56463478683361E-05
matrix,ɨ́,-7.06861944608296E-06,1.17452475057869E-05,-4.77516853743666E-05,0.00513495888638666,-0.00633415791427053,0.00557605769727788,-2.57387871508507E-05,-2.13574390632661E-05,6.54569312843581E-05,-0.00265316580873869,0.00187367631768848,-0.00692578613865642
matrix,ɨ́,-0.00481653726040053,-0.000656013055990591,0.00292159681392936,-1.94479010344593,0.388952712405359,-0.737015376032552,0.00143334677333758,0.000546166753071771,-0.00265316580873869,7.47986765155341,-2.24547568370105,-0.570862801614593
matrix,ɨ́,0.00162972726908465,-0.004691816561291,-0.0034599697621157,-0.0938150784244565,-4.89822289165123,3.30924984357152,-0.0104618226756631,-0.000477069469145133,0.00187367631768847,-2.24547568370105,15.9642461527108,-7.64457865414725
matrix,ɨ́,0.0113189452452284,0.00196434826010265,0.00616582835666626,-0.892845218884347,2.2725292843822,-5.24402720979892,0.00753652552325827,-2.56463478683922E-05,-0.00692578613865641,-0.570862801614592,-7.64457865414725,14.6060543577078
matrix,ɨ́ɨ́,0.000557604910453981,1.37473624842045E-05,-6.3274741647182E-07,-0.0056480847863869,-0.00235018533015058,-0.00275357825788415,-0.000312553924827603,-1.67416692946188E-05,-7.06861944608274E-06,-0.00481653726040059,0.00162972726908483,0.0113189452452282
matrix,ɨ́ɨ́,1.37473624842044E-05,0.000117014385548321,-7.57472939906896E-06,0.0031021578309808,0.00602598845402136,-0.00194705244743357,-2.6226477563622E-05,-0.000101968782610955,1.1745247505787E-05,-0.000656013055990692,-0.00469181656129108,0.00196434826010275
matrix,ɨ́ɨ́,-6.32747416471714E-07,-7.57472939906907E-06,4.90091474063753E-05,-0.00227037776610089,0.00258787310054805,-0.00664607359065891,7.22124518650529E-06,7.71508108411257E-06,-4.77516853743666E-05,0.00292159681392936,-0.00345996976211571,0.00616582835666627
matrix,ɨ́ɨ́,-0.00564808478638692,0.00310215783098033,-0.0022703777661009,9.12788265494777,-0.29377786493302,-1.61855920394948,0.0013736601658012,-0.00143462753841206,0.00513495888638664,-1.94479010344594,-0.0938150784244581,-0.892845218884335
matrix,ɨ́ɨ́,-0.00235018533015044,0.00602598845402122,0.00258787310054804,-0.29377786493302,12.4325382619449,-2.95382958614804,0.0042369368900973,5.72659979613159E-06,-0.00633415791427048,0.388952712405355,-4.89822289165124,2.2725292843822
matrix,ɨ́ɨ́,-0.00275357825788448,-0.00194705244743303,-0.00664607359065889,-1.61855920394948,-2.95382958614804,12.5847705272777,0.00228653111198567,-0.00206872891353153,0.00557605769727789,-0.737015376032548,3.30924984357152,-5.24402720979893
matrix,ɨ́ɨ́,-0.000312553924827602,-2.62264775636224E-05,7.22124518650527E-06,0.00137366016580045,0.00423693689009715,0.0022865311119861,0.000553737458273882,-1.82946848528887E-05,-2.57387871508508E-05,0.00143334677333765,-0.0104618226756631,0.00753652552325831
matrix,ɨ́ɨ́,-1.67416692946185E-05,-0.000101968782610955,7.7150810841126E-06,-0.00143462753841253,5.72659979630091E-06,-0.00206872891353121,-1.82946848528887E-05,0.000139295466354339,-2.13574390632664E-05,0.000546166753071859,-0.000477069469145234,-2.56463478683361E-05
matrix,ɨ́ɨ́,-7.06861944608296E-06,1.17452475057869E-05,-4.77516853743666E-05,0.00513495888638666,-0.00633415791427053,0.00557605769727788,-2.57387871508507E-05,-2.13574390632661E-05,6.54569312843581E-05,-0.00265316580873869,0.00187367631768848,-0.00692578613865642
matrix,ɨ́ɨ́,-0.00481653726040053,-0.000656013055990591,0.00292159681392936,-1.94479010344593,0.388952712405359,-0.737015376032552,0.00143334677333758,0.000546166753071771,-0.00265316580873869,7.47986765155341,-2.24547568370105,-0.570862801614593
matrix,ɨ́ɨ́,0.00162972726908465,-0.004691816561291,-0.0034599697621157,-0.0938150784244565,-4.89822289165123,3.30924984357152,-0.0104618226756631,-0.000477069469145133,0.00187367631768847,-2.24547568370105,15.9642461527108,-7.64457865414725
matrix,ɨ́ɨ́,0.0113189452452284,0.00196434826010265,0.00616582835666626,-0.892845218884347,2.2725292843822,-5.24402720979892,0.00753652552325827,-2.56463478683922E-05,-0.00692578613865641,-0.570862801614592,-7.64457865414725,14.6060543577078
matrix,ɯ́,0.000763808381590967,0.0000130795554047,-2.81071639471684E-05,-0.00341505894123256,-0.0102991269463836,0.0127698880469259,-0.0002350126039672,1.17876784808625E-06,1.62545253148616E-06,0.0074409354698254,-0.00565827860093061,-0.00820667925801524
matrix,ɯ́,0.0000130795554047,4.95889527790309E-05,-5.85407935515038E-06,0.00330818618180783,-0.00705241449877579,-0.0101586873828743,1.34256292152958E-05,-2.81146785000598E-05,3.33522773380289E-06,-0.00340519799640766,0.00978385302297676,0.00843454253122019
matrix,ɯ́,-2.81071639471683E-05,-5.85407935515036E-06,2.34719125067879E-05,0.000525347466499319,0.00635070915557823,-0.00363751624394151,-1.31846159536242E-05,2.26485597524994E-06,-1.61993739322568E-05,-0.000494120164950866,-0.00530286552092647,0.00523821851783969
matrix,ɯ́,-0.00341505894123254,0.00330818618180782,0.000525347466499257,9.70486446414142,-0.460095153471638,-3.04460991131091,6.75471901770422E-05,0.000522345795210728,-7.71324925854961E-05,-0.910899741105132,-0.762174280820331,0.336582194930737
matrix,ɯ́,-0.0102991269463836,-0.00705241449877577,0.00635070915557823,-0.460095153471622,14.7212490898458,-2.29945579123896,-0.00348351852230396,-0.00304343040170378,-0.00444814337247219,-0.265741686064978,-6.66699264139184,2.34645276840118
matrix,ɯ́,0.0127698880469258,-0.0101586873828743,-0.00363751624394149,-3.04460991131093,-2.29945579123893,18.7148657574131,-0.000654507177553066,0.00882652447264341,-0.00178349881946908,-0.0302423610450338,0.152621598154592,-10.0766662709941
matrix,ɯ́,-0.000235012603967199,1.34256292152954E-05,-1.31846159536242E-05,6.75471901758209E-05,-0.00348351852230393,-0.000654507177552678,0.000465003417233341,-9.66970346976342E-06,-7.26757408358796E-06,-0.0217291795981013,0.00345068559126148,0.0115737254605515
matrix,ɯ́,1.17876784808623E-06,-2.81146785000598E-05,2.26485597524994E-06,0.000522345795210727,-0.00304343040170377,0.00882652447264345,-9.66970346976341E-06,5.83506795197961E-05,-9.73804372131671E-06,0.00246767519534028,-0.0100881745463134,-0.0181960898601672
matrix,ɯ́,1.62545253148597E-06,3.33522773380289E-06,-1.61993739322568E-05,-7.71324925854661E-05,-0.00444814337247219,-0.00178349881946909,-7.26757408358797E-06,-9.73804372131669E-06,2.42618015350004E-05,0.001377629862711,0.00291755106623082,-0.00226166942926026
matrix,ɯ́,0.00744093546982543,-0.00340519799640768,-0.000494120164950867,-0.910899741105148,-0.265741686064978,-0.0302423610450201,-0.0217291795981013,0.00246767519534029,0.001377629862711,10.5874071649679,-0.403642303639648,-4.38067148190207
matrix,ɯ́,-0.00565827860093061,0.00978385302297675,-0.00530286552092647,-0.76217428082035,-6.66699264139185,0.152621598154604,0.0034506855912615,-0.0100881745463134,0.00291755106623082,-0.40364230363965,21.6008882422118,-1.14902392426165
matrix,ɯ́,-0.00820667925801524,0.0084345425312202,0.00523821851783969,0.336582194930742,2.34645276840117,-10.0766662709942,0.0115737254605515,-0.0181960898601672,-0.00226166942926024,-4.38067148190206,-1.14902392426165,27.2421021543649
